gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
435,100,4,2025-Q3,0.7018086160455043,0.7409263449855701,0.0391177289400658,1.3463638029386769,1.4318903834723784,0.0855265805337015,0.5057142857142857,0.5,-0.0057142857142856,7.5906302026232355,8.68841057754754,1.0977803749243042,-1.0961437909602991,-1.4935562906124502,-0.3974124996521511,2.100781806585092,2.5371040567716934,0.4363222501866017,2.131029809729755,2.5385271700255605,0.4074973602958054
459,101,4,2025-Q2,1.5006001105765585,1.95095310688414,0.4503529963075818,2.605352473278093,3.5009978835262365,0.895645410248143,0.543140028288543,0.5714285714285714,0.0282885431400283,33.34415082094199,,,-0.9801953986752244,-0.9978646066783072,-0.0176692080030825,4.134537634863927,5.926675421514648,1.7921377866507209,4.156201386460954,5.934019874456828,1.7778184879958738
460,102,4,2025-Q3,1.3829342760035244,1.6425820607808488,0.2596477847773244,2.3778797758486205,2.140849841140155,-0.2370299347084654,0.5420168067226889,0.75,0.207983193277311,42.992763323314094,,,-1.7447846603324706,-1.8173229542012068,-0.0725382938687362,4.502231200347575,4.224975288100819,-0.2772559122467557,4.522953816281415,4.31267722801626,-0.2102765882651551
461,69,4,2022-Q1,1.1066914916695976,0.5540181473009432,-0.5526733443686543,2.689995027455633,1.402962991686616,-1.2870320357690177,0.4265010351966872,0.3928571428571428,-0.0336438923395444,27.150551593714084,,,-1.085468306595626,-1.055064173838087,0.0304041327575388,4.7056449943102905,1.670691308568693,-3.034953685741597,4.759905028358554,1.748373491900289,-3.0115315364582647
462,102,4,2025-Q3,0.7019702223076284,2.144264806440672,1.4422945841330437,2.440350087092612,4.379701868101323,1.9393517810087115,0.2871148459383752,0.5,0.2128851540616247,34.73034364889342,,,-2.056312732158708,-1.887968552421042,0.1683441797376657,4.17435878167187,5.955583271869555,1.781224490197685,4.224596433264413,5.973648245345309,1.7490518120808964
463,89,4,2025-Q3,0.4330476182011117,0.3673744836880183,-0.0656731345130934,0.7418725387832468,0.904363807764265,0.1624912689810181,0.5409309791332263,0.3928571428571428,-0.1480738362760835,4.568049970326292,3.177913174873112,-1.3901367954531798,-1.4888992022583871,-1.311915704569252,0.1769834976891353,1.4389440472704809,1.3848790997724287,-0.0540649474980521,1.4954893642419396,1.386806170744056,-0.1086831934978835
466,102,4,2025-Q3,0.2174047965433868,0.2263241787753467,0.0089193822319599,0.71290388939258,0.9358464483089604,0.2229425589163804,0.2843137254901959,0.2499999999999999,-0.0343137254901959,3.409628291810078,7.94035097489764,4.530722683087562,-2.354764570973793,-3.461417525056504,-1.1066529540827106,1.003660757220331,1.01614767666842,0.0124869194480887,1.0360576836715216,1.0199924248505368,-0.0160652588209848
467,102,4,2025-Q3,0.7125734996965809,0.9070758103350508,0.19450231063847,1.2193796348532748,1.584624683055779,0.3652450482025042,0.4845938375350139,0.5714285714285714,0.0868347338935574,11.642008424739032,,,-2.287404548412862,-0.9673408804079856,1.320063668004876,3.2212044499143464,4.591190694514397,1.3699862446000508,3.2535796073806567,4.665434187942468,1.4118545805618117
468,102,4,2025-Q3,1.161613145649389,2.228379319238994,1.0667661735896048,2.076114172728486,3.345933881585524,1.269819708857038,0.5714285714285714,0.6785714285714285,0.1071428571428571,16.57088869623707,41.09827180610722,24.52738310987015,-1.2967182607857302,-1.5355762235550818,-0.2388579627693516,3.441165581102913,5.8752155933112,2.434050012208287,3.479564824503236,5.8878287715642585,2.408263947061023
469,101,4,2025-Q3,1.3417540028203228,1.9600832301443556,0.6183292273240326,2.385267169317672,3.987979953717689,1.6027127844000164,0.5855728429985856,0.5,-0.0855728429985855,39.29585263395688,59.70834599314182,20.412493359184936,-1.2642778390427816,-2.320597306452552,-1.0563194674097705,5.875348149150496,5.968667539393143,0.0933193902426472,5.882426242359512,5.97011911943561,0.0876928770760985
472,101,4,2025-Q3,1.4406154632011197,3.253613135898532,1.812997672697412,2.480021509680172,4.388992933615032,1.9089714239348607,0.5629420084865628,0.75,0.1870579915134371,26.859018928967387,62.96453100666959,36.1055120777022,-1.7163023817339216,-1.398330359853924,0.3179720218799975,3.793223715500911,5.933392023845307,2.140168308344396,3.814985135890234,5.940537727933791,2.125552592043557
473,101,4,2025-Q3,0.801348353211338,0.7501402376750026,-0.0512081155363354,1.4201165210816578,1.1397108072510451,-0.2804057138306124,0.5742574257425741,0.6428571428571428,0.0685997171145686,9.466898522576932,7.673060785318077,-1.7938377372588563,-1.9533178156142703,-1.6694632749106026,0.2838545407036676,2.235322657002444,2.073156481897337,-0.1621661751051069,2.2654559480861853,2.082937489805059,-0.1825184582811263
474,82,4,2025-Q3,1.647783866123488,1.6267092536444738,-0.0210746124790142,2.605924689943239,3.017972386696934,0.412047696753695,0.6324041811846689,0.5357142857142857,-0.0966898954703832,48.34906630751927,45.560088984172,-2.788977323347275,-4.7329632633502206,-5.536048920475296,-0.8030856571250755,5.588722041425223,5.843598111721693,0.2548760702964703,5.60163458340541,5.851115682371749,0.2494810989663394
478,37,4,2009Q1,1.1165200445484034,0.5478499600457252,-0.5686700845026782,1.9908214735098797,0.8308770064532547,-1.1599444670566246,0.586872586872587,0.6428571428571428,0.0559845559845557,28.697016135967896,,,-2.619816274023735,-2.169850363305907,0.449965910717828,4.500142592394864,1.161801879184694,-3.33834071321017,4.521939749933,1.1944663376822606,-3.3274734122507392
479,102,4,2025-Q3,0.5227986487311307,0.9215858472439622,0.3987871985128315,1.3309678697930794,1.29690621579908,-0.0340616539939993,0.4215686274509803,0.6785714285714286,0.2570028011204482,8.962694786166297,13.328857420294296,4.366162634127999,-2.090781405217074,-1.9095820445530616,0.1811993606640123,2.1817815757698704,2.4729427010340856,0.2911611252642152,2.2591047964493414,2.592990302396629,0.3338855059472876
480,101,4,2025-Q3,1.4015392602388752,1.1156646154677965,-0.2858746447710789,2.612070821705485,3.292828142945403,0.6807573212399176,0.5685997171145684,0.3571428571428571,-0.2114568599717112,43.43610752292983,39.97902728294689,-3.4570802399829432,-1.7670528948066488,-1.7757237442647142,-0.0086708494580654,5.88405002225055,5.935607717936969,0.0515576956864185,5.889194067778776,5.935607717936969,0.0464136501581924
481,100,4,2025-Q3,0.4921941797288526,0.803572935705184,0.3113787559763313,1.763569357315007,1.248809571883882,-0.514759785431125,0.3328571428571428,0.6071428571428572,0.2742857142857143,,7.699802991702191,,-3.690392369386243,-2.6840911613276264,1.006301208058617,2.454233159187673,2.156968476204673,-0.2972646829829997,2.495057512931452,2.260880423544414,-0.234177089387038
483,81,4,2025-Q3,1.0064413347257362,1.0737284995739529,0.0672871648482167,1.5548338913158832,1.6851669633388555,0.1303330720229722,0.6507936507936507,0.6428571428571428,-0.0079365079365079,8.105222615099404,10.62482088738614,2.519598272286736,-1.296567008879605,-1.7915614626347205,-0.4949944537551154,2.9267658225174884,2.8751102757386917,-0.0516555467787971,3.0087982462140994,2.9855506001570995,-0.0232476460569999
485,89,4,2025-Q3,0.8753960019555689,0.6427157112499526,-0.2326802907056162,1.988166903535004,1.3990574335972596,-0.5891094699377442,0.4510433386837881,0.4642857142857143,0.0132423756019262,7.410753872697015,4.035696012962873,-3.3750578597341416,-1.4637939566176426,-1.1703734849034115,0.293420471714231,4.281980930060879,3.370113356239099,-0.91186757382178,4.343789590264118,3.4811645040522707,-0.862625086211847
487,100,4,2025-Q3,0.8570744935710877,0.9725971014344914,0.1155226078634037,1.3830284175714251,1.308721971170146,-0.0743064464012792,0.6185714285714284,0.7142857142857142,0.0957142857142857,3.626175714480264,4.898155074995959,1.271979360515695,-1.1232239416764758,-0.353194514524263,0.7700294271522128,3.303552767746812,3.7448434936751136,0.4412907259283014,3.354492998404245,3.880125323269499,0.5256323248652537
