gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
63,27,0.7043248738964217,0.734240055062624,0.6122804212628334,,0.8937461077773061,0.7897900297750517,0.7860671832755702
64,29,0.2322076660508734,0.1910513792492559,0.4843796320856984,,0.8388238644412276,0.1183087805724926,0.1369733375559703
65,102,0.4758698150439555,0.3340709196457981,0.5917303146914777,0.3799281469108971,0.8264511066089124,0.1372422404583349,0.1682919639092105
66,27,0.5292073362176097,0.4792231077757088,0.712137615850964,,0.3934031738224243,0.4123708541884094,0.4215008762378798
67,47,0.5561260552028067,0.5111750605604615,0.7318759551438357,0.4508036948025095,0.7527693743753132,0.5761089286444016,0.5780313814966157
68,73,0.5158874674097925,0.4149455529351346,0.7502382942445692,0.2796834152145404,0.927483989527468,0.2761146180822101,0.2766407361238043
69,75,0.6679269312986975,0.7714876354276684,0.6043899751177988,0.7685316189330336,0.9415354384513328,0.7178250816921814,0.7124546014048241
70,102,0.5480299611817391,0.5796374384590014,0.6532368751903447,0.2025747773103607,0.815379427799368,0.6678593706688105,0.6624617797868148
71,38,0.7735138847874978,0.6362807298436085,0.8296649004744082,-0.069870142462734,0.6255426247018989,0.7231026436851935,0.7238094344810596
72,102,0.4930342630932879,0.3057686844711046,0.7733789594480497,0.3268615172371306,0.8760999890421681,0.1558491057689991,0.1521196291371783
73,107,0.562385530423766,0.5751251084736984,0.4961139508557598,0.7702743509950895,0.559619259074663,0.6839734660464425,0.6848545831462272
74,48,0.3615268288766127,0.107905686488324,0.664747989192242,-0.1130303758934694,0.9116047815441016,-0.0575665086945884,-0.0552468384758183
75,37,0.5144207265163632,0.3226115932454764,0.7811376425340715,,0.8481839237180671,0.2309047037188286,0.2251090303584603
76,102,0.6956769136737819,0.4921718311913035,0.6844957286752515,0.6947192646899318,0.8946360652519756,0.6029665279189227,0.6080027979517556
77,100,0.197638010977684,0.0765597228768049,0.6149106632836886,0.0240692878931845,0.8981323069960493,0.0155975950680409,0.0267575983050806
78,84,0.5541109535737473,0.4127014186821408,0.6589538967233974,0.2208035258112582,0.7836187435696581,0.5680671296220924,0.5715001038828126
79,100,0.5148906698296426,0.2688307793037605,0.5945624607852479,0.2148514475113866,0.7495399052899546,0.3804944378738857,0.3792526343462553
80,100,0.7044411716952879,0.3757773023013896,0.6500673395633958,0.3505039292576147,0.8374283044471433,0.611717832885829,0.6109737745843911
81,101,0.6334798714377711,0.559065373393907,0.7783817216994572,0.3896719709883556,0.2525947072506228,0.3789549406529359,0.3822379034990118
82,102,0.2683703598961506,0.0705410024128949,0.6228219600064503,0.1135970447826699,0.8957001467561552,0.0878171267189328,0.0903522638235519
83,53,0.4485391091576967,0.462315081492995,0.7024139682411707,0.4061711604421875,0.8800797162569288,0.4089639955806118,0.4165541810969712
84,102,0.7760043711027961,0.6162902672613891,0.7141127006063327,0.8360035503529334,0.7923176906959263,0.6693620216649447,0.672138013724321
85,40,0.7355525653984311,0.5945333975794772,0.4418434044090239,0.3862452695385289,0.4194800495865667,0.813181567780407,0.8159137774910824
86,51,0.094322765425459,-0.0249396615681955,0.5300278099448307,0.1385121714561882,0.9180911734259454,-0.0714433410134745,-0.0524090700269329
87,95,0.5897131835217437,0.5903039640090848,0.5920436209519432,0.0935374701689267,0.7610661124172535,0.7109913059089423,0.7130105494556365
88,46,0.5648303691473199,0.820592809350848,0.7306409441333536,-0.0252541803547873,0.916850150611412,0.654022489059658,0.6543539776735814
89,104,0.6027818074183888,0.5806870504390443,0.5912553896552339,0.6937578328046348,0.9002683009879636,0.7313576468618906,0.7231074024157758
90,67,0.670154533126993,0.2557755290957443,0.7224809944021805,0.2502443470763771,0.3988457105664315,0.5480679069445928,0.558113400586001
91,101,0.6026858739833436,0.5581488527381226,0.7295810021991979,0.4970122514569458,0.5749384714202804,0.662448462056588,0.6636000620453134
92,26,0.7190275662949825,0.4960707847480813,0.7875644491482009,,0.8660426075757403,0.2589606048469841,0.2848077960593914
