gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
225,43,4,2012-Q2,0.2931908097225328,0.8602076484504413,0.5670168387279084,0.6723117829013016,1.2480830542491046,0.575771271347803,0.4086378737541528,0.6785714285714286,0.2699335548172757,,,,-1.4393250571705465,-3.0768590614944262,-1.6375340043238795,0.8878438789740538,2.911544110022086,2.023700231048032,0.9189556402924725,3.024527503958071,2.1055718636655985
226,44,4,2011-Q4,0.4984107236319823,1.4050088033588808,0.9065980797268984,0.8949186116729858,1.7388170918266663,0.8438984801536805,0.5032467532467533,0.8214285714285714,0.3181818181818181,4.071899859719642,10.723584169238697,6.6516843095190525,-1.7697830025180536,-0.8195848431136643,0.9501981594043892,1.812083837130608,3.906604556219907,2.0945207190893,1.84622746634056,3.978023274064367,2.1317958077238077
233,23,4,2006-Q4,0.7569031571867789,1.0526904298904998,0.2957872727037208,2.878456774100376,2.8830095069571864,0.0045527328568102,0.2546583850931677,0.3928571428571428,0.1381987577639751,,,,-1.4257164575645973,-0.9987800867063286,0.4269363708582687,3.944106091550676,5.947169502145639,2.0030634105949634,3.944539556110776,5.951984476444552,2.0074449203337763
246,23,4,2007-Q2,0.3323071672706109,1.230720218403422,0.8984130511328111,1.416069232265967,2.3942981199376945,0.9782288876717276,0.2049689440993788,0.5,0.2950310559006212,19.392289909544075,14.490440389549043,-4.901849519995032,-2.389914317545343,-2.1135286439061898,0.2763856736391532,2.146491588561072,4.741514849533225,2.5950232609721526,2.14804618439045,4.749906935128072,2.601860750737622
248,27,4,2008-Q1,0.523890395779902,0.2718142483529039,-0.2520761474269981,1.1985017633763095,0.4662790217995055,-0.7322227415768041,0.4021164021164021,0.4642857142857143,0.0621693121693122,3.678656748784881,3.40227343862632,-0.2763833101585615,-1.008156251736822,-1.184210068008592,-0.1760538162717699,2.7801305478694265,0.6832913861994289,-2.096839161669997,2.8133656293515137,0.7340292529493428,-2.079336376402171
251,7,4,2003Q1,0.1501296897214719,0.6809957350950548,0.530866045373583,1.087910782980521,2.383485072832692,1.2955742898521712,0.1428571428571428,0.2857142857142857,0.1428571428571428,,,,-1.6354046570186969,0.8621617285794455,2.4975663855981423,1.19253649987655,3.7535398437249463,2.561003343848397,1.1991629860839366,3.7535398437249463,2.55437685764101
254,25,4,2008-Q2,0.297544197329482,1.036154551022037,0.7386103536925546,0.8193876762619571,1.400103245948759,0.5807155696868019,0.32,0.75,0.43,5.841825140236463,7.65425063721842,1.812425496981958,-2.977073641307101,-0.8043006908775477,2.172772950429553,1.1340407531406294,2.967245969579932,1.8332052164393025,1.1926165185977344,3.079029211000629,1.8864126924028948
261,19,4,2006-Q2,0.0647529398086926,0.0791170402678175,0.0143641004591248,0.4041150757790913,0.4496899596384395,0.0455748838593481,0.1578947368421052,0.1785714285714285,0.0206766917293233,,3.644416359507975,,-4.702425357766859,-3.314245196474548,1.3881801612923108,0.4206450078382481,0.5468156820629737,0.1261706742247256,0.4206450078382481,0.5468156820629737,0.1261706742247256
279,50,4,2013-Q3,0.3016453878007878,0.8592401836167124,0.5575947958159245,0.5362635440581994,1.1726198740192628,0.6363563299610634,0.44,0.75,0.31,7.749723108009592,12.78879438596588,5.039071277956287,-2.650990060662908,-1.1946114836955903,1.4563785769673174,0.970495389371806,2.3173415004652504,1.3468461110934444,1.0103680016717396,2.4205922127315564,1.4102242110598169
281,27,4,2007-Q4,0.114453078832169,0.4139838524553543,0.2995307736231853,0.8679263412034791,0.8535491555246486,-0.0143771856788305,0.1428571428571428,0.4285714285714285,0.2857142857142857,,3.545213648922789,,-2.326508541240913,-0.7438924273146752,1.5826161139262374,0.945005646148832,1.914447693025296,0.9694420468764636,0.9595463032227805,1.927439137925163,0.9678928347023826
290,25,4,2007-Q2,0.2643343150002203,1.7161355318691598,1.4518012168689394,0.7666171262523832,2.2234220961763707,1.4568049699239871,0.2914285714285714,0.7857142857142857,0.4942857142857143,,19.94425897789053,,-1.3647504051700263,-0.5429754080159782,0.8217749971540481,0.999624233613457,5.841569944226577,4.841945710613119,1.0109965863175927,5.894143441704838,4.8831468553872455
293,35,4,2009-Q4,0.5126573656743236,0.5803822604073012,0.0677248947329776,1.2308893479995044,1.1919296255986778,-0.0389597224008266,0.3714285714285714,0.5,0.1285714285714285,28.93463892004153,,,-2.408366678712916,-1.726300237981433,0.6820664407314827,2.080931131375793,1.7779215397168169,-0.3030095916589759,2.107862905332051,1.8437028052861395,-0.2641601000459115
295,29,4,2008-Q4,0.3524183421781881,0.7160834607320153,0.3636651185538272,1.022436815013682,1.7589108753282994,0.7364740603146174,0.3054187192118227,0.3928571428571428,0.0874384236453201,5.526123895485705,8.768365998166823,3.242242102681118,-2.2446564409575265,-2.142120225286837,0.1025362156706894,1.7722222055225756,3.3202922814389786,1.548070075916403,1.7991563728695412,3.3466491229408355,1.5474927500712945
